StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q_RecaptchaScore,Consent form,Prolific ID,Age,Gender ,Instructions check,Q1 ,Q2,Q3,Q4,Q5 ,Q6 ,Q7,Q8,Q9,Q10,Q11,Q12,Q13 ,Q14 ,Q15,Q16,Q17 ,Q18 ,Q19 ,Q20,Prior knowledge_1,JOL _1,Prior knowledge_1,JOL_1,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19 ,Q20,Prior knowledge_1,JOL_1,Prior knowledge_1,JOL_1,SC0,PROLIFIC_PID,RunningScore,QuestionCount,FL_14_DO,"RetrievalPractice,StemCells_DO","ElaboratedExplanation,StemCells_DO","RetrievalPractice,Psychedelics_DO","ElaboratedExplanation,Psychedelics_DO"
09/07/2025 03:13,09/07/2025 03:45,IP Address,100,1920,TRUE,09/07/2025 03:45,R_8TFvJLcwiCfiNoo,anonymous,EN,0.400000006,"I have read the information sheet and understand I can email the researchers with any questions.,I understand that my personal information (e.g., my age, gender, and information about my language background) will be used for the purposes of this study, which have been explained to me.,I consent to the processing of my personal information for the purposes of this study, and I understand that any such information will be treated as strictly confidential and handled in accordance with the provisions of the Data Protection Act 2018.,I understand that the information I provide may be published as a report and I will be sent a copy if I wish. Confidentiality and anonymity will be maintained, and it will not be possible to identify me in any publications.,I understand that my anonymised research data may be shared in accordance with open science guidelines (no one will be able to identify me if these data are shared).,I understand that I am free to withdraw from the study without penalty if I so wish.,I am over the age of 18.,I consent to take part in this study.",6229dc51dff340226697778e,60,Male,Yes,(b) iPSCs contain the specific genetic makeup of the patient with the heart condition.,(c) It provides a source of healthy motor neurons for transplantation into the patient.,(b) The interaction between motor neurons and other cell types contributing to the disease.,"(b) Statements 1, 2, and 3",(b) The over-reliance on animal models that do not accurately predict human responses.,"(b) It would identify failing drugs earlier, reducing the $4 billion sunk cost per success.",(b) The drug's efficacy and safety could vary due to the patient's different genetic makeup.,(a) A drug being effective for one person but causing harmful side effects in another.,(d) To allow any person to have their own personal stem cell line for therapy.,(b) Does this drug cause liver damage in individuals with a specific genetic marker?,(b) They are less constrained by the profit motives and bureaucracy of large organizations.,(c) Their established structures may prevent them from adapting quickly or asking novel questions.,(a) The process is not scalable and introduces variability between cell lines.,"(c) Manual creation would be too slow and inconsistent to produce reliable, comparable lines at scale.","(a) It provides a recording of the events leading up to the ""crash"" or disease state.",(b) Reveal the fundamental cellular interactions underlying a disease.,(c) To imply that both technologies are financially unsustainable in the long run.,(c) To advance critical research without political and financial interference.,(a) By allowing the drug to be tested on diverse cardiac cells before human trials.,(b) To re-screen the drug on diverse liver cell models for a potential new use.,1,60,,,,,,,,,,,,,,,,,,,,,,,,,,,17,6229dc51dff340226697778e,17,20,"RetrievalPractice,StemCells",Instructions|Video|Instructions|Q17 |Q12|Q15|Q4|Q13 |Q5 |Q6 |Q16|Q14 |Q1 |Q20|Q8|Q2|Q3|Q11|Q19 |Q18 |Q10|Q9|Q7|Prior knowledge|JOL |Instructions ,,,
09/07/2025 03:15,09/07/2025 03:46,IP Address,100,1911,TRUE,09/07/2025 03:46,R_8DLIKymU6XSMspB,anonymous,EN,0.899999976,"I have read the information sheet and understand I can email the researchers with any questions.,I understand that my personal information (e.g., my age, gender, and information about my language background) will be used for the purposes of this study, which have been explained to me.,I consent to the processing of my personal information for the purposes of this study, and I understand that any such information will be treated as strictly confidential and handled in accordance with the provisions of the Data Protection Act 2018.,I understand that the information I provide may be published as a report and I will be sent a copy if I wish. Confidentiality and anonymity will be maintained, and it will not be possible to identify me in any publications.,I understand that my anonymised research data may be shared in accordance with open science guidelines (no one will be able to identify me if these data are shared).,I understand that I am free to withdraw from the study without penalty if I so wish.,I am over the age of 18.,I consent to take part in this study.",669a80310e64395f4edd70b6,31,Female,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,0,669a80310e64395f4edd70b6,0,0,"ElaboratedExplanation,Psychedelics",,,,Instructions|Video|Instructions|E10|E6|E15|E8|E3|E19|E13|E14|E12|E9|E5|E11|E16|E18|E1|E2|E4|E17|E20|E7|Prior knowledge|JOL|Q140
09/07/2025 03:16,09/07/2025 03:47,IP Address,100,1829,TRUE,09/07/2025 03:47,R_2BpLuHm3cJe4dvX,anonymous,EN,1,"I have read the information sheet and understand I can email the researchers with any questions.,I understand that my personal information (e.g., my age, gender, and information about my language background) will be used for the purposes of this study, which have been explained to me.,I consent to the processing of my personal information for the purposes of this study, and I understand that any such information will be treated as strictly confidential and handled in accordance with the provisions of the Data Protection Act 2018.,I understand that the information I provide may be published as a report and I will be sent a copy if I wish. Confidentiality and anonymity will be maintained, and it will not be possible to identify me in any publications.,I understand that my anonymised research data may be shared in accordance with open science guidelines (no one will be able to identify me if these data are shared).,I understand that I am free to withdraw from the study without penalty if I so wish.,I am over the age of 18.,I consent to take part in this study.",6779a7384e1d652039e569e1,40,Male,Yes,(b) iPSCs contain the specific genetic makeup of the patient with the heart condition.,(a) It allows for the creation of motor neurons that are genetically identical to the patient's.,(b) The interaction between motor neurons and other cell types contributing to the disease.,"(b) Statements 1, 2, and 3",(b) The over-reliance on animal models that do not accurately predict human responses.,"(a) It would eliminate the need for clinical trials, reducing the timeline to under five years.",(b) The drug's efficacy and safety could vary due to the patient's different genetic makeup.,(a) A drug being effective for one person but causing harmful side effects in another.,(a) To ensure a representative model of the human population for drug testing.,(b) Does this drug cause liver damage in individuals with a specific genetic marker?,(c) They operate under different government regulations than academic labs.,(c) Their established structures may prevent them from adapting quickly or asking novel questions.,(a) The process is not scalable and introduces variability between cell lines.,"(c) Manual creation would be too slow and inconsistent to produce reliable, comparable lines at scale.","(a) It provides a recording of the events leading up to the ""crash"" or disease state.",(b) Reveal the fundamental cellular interactions underlying a disease.,(a) To suggest that stem cell research will eventually become a routine and accepted medical tool.,(a) To conduct research that was considered too dangerous for university labs.,(d) By proving the drug was completely safe for all genetic subtypes.,(b) To re-screen the drug on diverse liver cell models for a potential new use.,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,16,6779a7384e1d652039e569e1,16,20,"RetrievalPractice,StemCells",Instructions|Video|Instructions|Q14 |Q1 |Q19 |Q7|Q12|Q2|Q17 |Q9|Q3|Q18 |Q13 |Q16|Q5 |Q6 |Q20|Q15|Q10|Q8|Q4|Q11|Prior knowledge|JOL |Instructions ,,,
09/07/2025 03:07,09/07/2025 03:48,IP Address,100,2419,TRUE,09/07/2025 03:48,R_2l4AW0F83vBe36x,anonymous,EN,0.899999976,"I have read the information sheet and understand I can email the researchers with any questions.,I understand that my personal information (e.g., my age, gender, and information about my language background) will be used for the purposes of this study, which have been explained to me.,I consent to the processing of my personal information for the purposes of this study, and I understand that any such information will be treated as strictly confidential and handled in accordance with the provisions of the Data Protection Act 2018.,I understand that the information I provide may be published as a report and I will be sent a copy if I wish. Confidentiality and anonymity will be maintained, and it will not be possible to identify me in any publications.,I understand that my anonymised research data may be shared in accordance with open science guidelines (no one will be able to identify me if these data are shared).,I understand that I am free to withdraw from the study without penalty if I so wish.,I am over the age of 18.,I consent to take part in this study.",66f0765bb7f6c2ae6ef721ee,41,Male,Yes,,,,,,,,,,,,,,,,,,,,,,,,,(a) Their association with counterculture and anti-war movements.,(c) cost the government significant funds in enforcement.,(c) Creating a supportive therapeutic context for administration.,(d) dosage administered in a given session.,(d) They provided a profound emotional and spiritual connection.,(d) psychedelic use is a modern replacement for religious practice.,(c) reviving the exact research methods of the 1960s.,(b) Compelling preliminary data on safety and efficacy for mental illness.,(d) It works by suppressing difficult emotions and symptoms.,"(d) Statements 1, 2, 3 and 4",(d) an emotional state to a purely rational one.,(c) increases the brain's filtering of incoming information.,(c) By temporarily erasing the traumatic memories.,"(d) Statements 1, 2, 3 and 4",(c) It allows patients to passively receive the drug's benefits.,(c) Including non-drug psychotherapy sessions for integration.,(d) The therapy works better than any other treatment available.,(b) may offer a substantial improvement over existing therapies.,"(c) Medically supervised sessions for specific, approved conditions.",(a) re-establish psychedelics' legitimacy within the medical system.,2,51,,,9,66f0765bb7f6c2ae6ef721ee,9,20,"RetrievalPractice,Psychedelics",,,Instructions|Video|Instructions|Q20|Q3|Q10|Q1|Q12|Q13|Q19 |Q4|Q11|Q16|Q5|Q17|Q15|Q14|Q6|Q8|Q2|Q7|Q18|Q9|Prior knowledge|JOL|Instructions,
09/07/2025 03:07,09/07/2025 03:48,IP Address,100,2425,TRUE,09/07/2025 03:48,R_2QpSSoqF4sMMwHD,anonymous,EN,1,"I have read the information sheet and understand I can email the researchers with any questions.,I understand that my personal information (e.g., my age, gender, and information about my language background) will be used for the purposes of this study, which have been explained to me.,I consent to the processing of my personal information for the purposes of this study, and I understand that any such information will be treated as strictly confidential and handled in accordance with the provisions of the Data Protection Act 2018.,I understand that the information I provide may be published as a report and I will be sent a copy if I wish. Confidentiality and anonymity will be maintained, and it will not be possible to identify me in any publications.,I understand that my anonymised research data may be shared in accordance with open science guidelines (no one will be able to identify me if these data are shared).,I understand that I am free to withdraw from the study without penalty if I so wish.,I am over the age of 18.,I consent to take part in this study.",6447a21bdb359b012f49465b,28,Female,Yes,,,,,,,,,,,,,,,,,,,,,,,2,35,,,,,,,,,,,,,,,,,,,,,,,,,0,6447a21bdb359b012f49465b,0,0,"ElaboratedExplanation,StemCells",,Instructions|Video |Instructions|E7 |E19|E11|E16|E12 |E14|E2|E3|E1|E10 |E4|E15|E6|E18|E17|E13 |E8|E9|E5|E20 |Prior knowledge|JOL|Instructions,,
09/07/2025 03:07,09/07/2025 03:48,IP Address,100,2455,TRUE,09/07/2025 03:48,R_2rp3yl5uiNhKwtb,anonymous,EN,1,"I have read the information sheet and understand I can email the researchers with any questions.,I understand that my personal information (e.g., my age, gender, and information about my language background) will be used for the purposes of this study, which have been explained to me.,I consent to the processing of my personal information for the purposes of this study, and I understand that any such information will be treated as strictly confidential and handled in accordance with the provisions of the Data Protection Act 2018.,I understand that the information I provide may be published as a report and I will be sent a copy if I wish. Confidentiality and anonymity will be maintained, and it will not be possible to identify me in any publications.,I understand that my anonymised research data may be shared in accordance with open science guidelines (no one will be able to identify me if these data are shared).,I understand that I am free to withdraw from the study without penalty if I so wish.,I am over the age of 18.,I consent to take part in this study.",671ac509e93a57b5220b3d4e,51,Female,Yes,(d)  iPSCs are simpler and faster to generate in the lab than embryonic stem cells,(c) It provides a source of healthy motor neurons for transplantation into the patient.,(b) The interaction between motor neurons and other cell types contributing to the disease.,"(b) Statements 1, 2, and 3",(c) The inability to manufacture promising drug compounds on a large scale.,(c) It would make the process more expensive due to the high cost of automation.,(b) The drug's efficacy and safety could vary due to the patient's different genetic makeup.,(d) Researchers focusing on rare diseases instead of more common ones.,(b) To create a backup of the human genome in case of a global catastrophe.,(b) Does this drug cause liver damage in individuals with a specific genetic marker?,(a) They have more funding than both universities and pharmaceutical companies combined.,(c) Their established structures may prevent them from adapting quickly or asking novel questions.,"(b) The process requires embryonic stem cells, which are ethically controversial.","(a) Automated systems can reprogram cells without using viruses, making them safer.",(d) It can perfectly reconstruct the damaged tissue after the disease has progressed.,(a) Directly cure complex neurodegenerative diseases.,(d) To highlight that both fields rely on the same laboratory techniques and equipment.,(c) To advance critical research without political and financial interference.,(d) By proving the drug was completely safe for all genetic subtypes.,(b) To re-screen the drug on diverse liver cell models for a potential new use.,2,11,,,,,,,,,,,,,,,,,,,,,,,,,,,7,671ac509e93a57b5220b3d4e,7,20,"RetrievalPractice,StemCells",Instructions|Video|Instructions|Q14 |Q9|Q10|Q12|Q18 |Q3|Q13 |Q19 |Q16|Q15|Q20|Q7|Q2|Q6 |Q17 |Q11|Q5 |Q4|Q1 |Q8|Prior knowledge|JOL |Instructions ,,,
09/07/2025 03:23,09/07/2025 03:51,IP Address,100,1661,TRUE,09/07/2025 03:51,R_2cc5zdDkm344BbR,anonymous,EN,0.899999976,"I have read the information sheet and understand I can email the researchers with any questions.,I understand that my personal information (e.g., my age, gender, and information about my language background) will be used for the purposes of this study, which have been explained to me.,I consent to the processing of my personal information for the purposes of this study, and I understand that any such information will be treated as strictly confidential and handled in accordance with the provisions of the Data Protection Act 2018.,I understand that the information I provide may be published as a report and I will be sent a copy if I wish. Confidentiality and anonymity will be maintained, and it will not be possible to identify me in any publications.,I understand that my anonymised research data may be shared in accordance with open science guidelines (no one will be able to identify me if these data are shared).,I understand that I am free to withdraw from the study without penalty if I so wish.,I am over the age of 18.,I consent to take part in this study.",5d7f598628843a00181eb444,64,Male,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,30,0,5d7f598628843a00181eb444,0,0,"ElaboratedExplanation,Psychedelics",,,,Instructions|Video|Instructions|E5|E2|E12|E9|E11|E14|E17|E10|E18|E20|E8|E7|E3|E15|E4|E1|E13|E19|E16|E6|Prior knowledge|JOL|Q140
09/07/2025 03:10,09/07/2025 03:53,IP Address,100,2607,TRUE,09/07/2025 03:53,R_86c2OFf6AE8WWQw,anonymous,EN,0.200000003,"I have read the information sheet and understand I can email the researchers with any questions.,I understand that my personal information (e.g., my age, gender, and information about my language background) will be used for the purposes of this study, which have been explained to me.,I consent to the processing of my personal information for the purposes of this study, and I understand that any such information will be treated as strictly confidential and handled in accordance with the provisions of the Data Protection Act 2018.,I understand that the information I provide may be published as a report and I will be sent a copy if I wish. Confidentiality and anonymity will be maintained, and it will not be possible to identify me in any publications.,I understand that my anonymised research data may be shared in accordance with open science guidelines (no one will be able to identify me if these data are shared).,I understand that I am free to withdraw from the study without penalty if I so wish.,I am over the age of 18.,I consent to take part in this study.",672be724a1f9a800fcbd3d02,28,Male,Yes,,,,,,,,,,,,,,,,,,,,,,,3,65,,,,,,,,,,,,,,,,,,,,,,,,,0,672be724a1f9a800fcbd3d02,0,0,"ElaboratedExplanation,StemCells",,Instructions|Video |Instructions|E13 |E19|E18|E8|E7 |E3|E4|E16|E17|E1|E15|E20 |E9|E11|E14|E6|E12 |E5|E2|E10 |Prior knowledge|JOL|Instructions,,
09/07/2025 03:22,09/07/2025 03:54,IP Address,100,1946,TRUE,09/07/2025 03:54,R_8wuWe4oc68PZztT,anonymous,EN,0.899999976,"I have read the information sheet and understand I can email the researchers with any questions.,I understand that my personal information (e.g., my age, gender, and information about my language background) will be used for the purposes of this study, which have been explained to me.,I consent to the processing of my personal information for the purposes of this study, and I understand that any such information will be treated as strictly confidential and handled in accordance with the provisions of the Data Protection Act 2018.,I understand that the information I provide may be published as a report and I will be sent a copy if I wish. Confidentiality and anonymity will be maintained, and it will not be possible to identify me in any publications.,I understand that my anonymised research data may be shared in accordance with open science guidelines (no one will be able to identify me if these data are shared).,I understand that I am free to withdraw from the study without penalty if I so wish.,I am over the age of 18.,I consent to take part in this study.",6708e405424678d90434ac89,34,Male,Yes,,,,,,,,,,,,,,,,,,,,,,,1,50,,,,,,,,,,,,,,,,,,,,,,,,,0,6708e405424678d90434ac89,0,0,"ElaboratedExplanation,StemCells",,Instructions|Video |Instructions|E3|E18|E12 |E17|E2|E8|E20 |E5|E1|E13 |E10 |E14|E11|E6|E19|E9|E16|E4|E15|E7 |Prior knowledge|JOL|Instructions,,
09/07/2025 03:16,09/07/2025 03:55,IP Address,100,2303,TRUE,09/07/2025 03:55,R_2ot8kCKpQjNBsWd,anonymous,EN,1,"I have read the information sheet and understand I can email the researchers with any questions.,I understand that my personal information (e.g., my age, gender, and information about my language background) will be used for the purposes of this study, which have been explained to me.,I consent to the processing of my personal information for the purposes of this study, and I understand that any such information will be treated as strictly confidential and handled in accordance with the provisions of the Data Protection Act 2018.,I understand that the information I provide may be published as a report and I will be sent a copy if I wish. Confidentiality and anonymity will be maintained, and it will not be possible to identify me in any publications.,I understand that my anonymised research data may be shared in accordance with open science guidelines (no one will be able to identify me if these data are shared).,I understand that I am free to withdraw from the study without penalty if I so wish.,I am over the age of 18.,I consent to take part in this study.",665c3ea072dfed905f1465a8,56,Female,Yes,(c) iPSCs are less controversial because they are derived from adult skin tissue.,(c) It provides a source of healthy motor neurons for transplantation into the patient.,(b) The interaction between motor neurons and other cell types contributing to the disease.,"(b) Statements 1, 2, and 3",(b) The over-reliance on animal models that do not accurately predict human responses.,"(b) It would identify failing drugs earlier, reducing the $4 billion sunk cost per success.",(b) The drug's efficacy and safety could vary due to the patient's different genetic makeup.,(a) A drug being effective for one person but causing harmful side effects in another.,(d) To allow any person to have their own personal stem cell line for therapy.,(b) Does this drug cause liver damage in individuals with a specific genetic marker?,(b) They are less constrained by the profit motives and bureaucracy of large organizations.,(d) They are unable to secure the necessary patents for new discoveries,"(b) The process requires embryonic stem cells, which are ethically controversial.","(a) Automated systems can reprogram cells without using viruses, making them safer.",(c) It proves that all diseases are as complex and catastrophic as a plane crash.,(c) Eliminate the need for animal testing in all medical research.,(a) To suggest that stem cell research will eventually become a routine and accepted medical tool.,(d) To focus exclusively on research that could be quickly turned into profitable products.,(a) By allowing the drug to be tested on diverse cardiac cells before human trials.,(b) To re-screen the drug on diverse liver cell models for a potential new use.,2,30,,,,,,,,,,,,,,,,,,,,,,,,,,,11,665c3ea072dfed905f1465a8,11,20,"RetrievalPractice,StemCells",Instructions|Video|Instructions|Q4|Q3|Q7|Q12|Q15|Q6 |Q19 |Q20|Q17 |Q11|Q1 |Q18 |Q9|Q13 |Q2|Q8|Q16|Q14 |Q10|Q5 |Prior knowledge|JOL |Instructions ,,,
09/07/2025 03:06,09/07/2025 03:55,IP Address,100,2948,TRUE,09/07/2025 03:55,R_2bITbRLrJDIdKRe,anonymous,EN,0.300000012,"I have read the information sheet and understand I can email the researchers with any questions.,I understand that my personal information (e.g., my age, gender, and information about my language background) will be used for the purposes of this study, which have been explained to me.,I consent to the processing of my personal information for the purposes of this study, and I understand that any such information will be treated as strictly confidential and handled in accordance with the provisions of the Data Protection Act 2018.,I understand that the information I provide may be published as a report and I will be sent a copy if I wish. Confidentiality and anonymity will be maintained, and it will not be possible to identify me in any publications.,I understand that my anonymised research data may be shared in accordance with open science guidelines (no one will be able to identify me if these data are shared).,I understand that I am free to withdraw from the study without penalty if I so wish.,I am over the age of 18.,I consent to take part in this study.",6765e63b9cbc0ec185d7e8fa,45,Male,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,55,0,6765e63b9cbc0ec185d7e8fa,0,0,"ElaboratedExplanation,Psychedelics",,,,Instructions|Video|Instructions|E11|E15|E10|E18|E12|E16|E19|E14|E17|E7|E4|E5|E13|E3|E9|E2|E6|E8|E1|E20|Prior knowledge|JOL|Q140
09/07/2025 03:12,09/07/2025 03:56,IP Address,100,2634,TRUE,09/07/2025 03:56,R_2kGQdlj7ZGIJtjo,anonymous,EN,0.899999976,"I have read the information sheet and understand I can email the researchers with any questions.,I understand that my personal information (e.g., my age, gender, and information about my language background) will be used for the purposes of this study, which have been explained to me.,I consent to the processing of my personal information for the purposes of this study, and I understand that any such information will be treated as strictly confidential and handled in accordance with the provisions of the Data Protection Act 2018.,I understand that the information I provide may be published as a report and I will be sent a copy if I wish. Confidentiality and anonymity will be maintained, and it will not be possible to identify me in any publications.,I understand that my anonymised research data may be shared in accordance with open science guidelines (no one will be able to identify me if these data are shared).,I understand that I am free to withdraw from the study without penalty if I so wish.,I am over the age of 18.,I consent to take part in this study.",64526be1abfd84e77ccaeb63,30,Male,Yes,(b) iPSCs contain the specific genetic makeup of the patient with the heart condition.,(a) It allows for the creation of motor neurons that are genetically identical to the patient's.,(b) The interaction between motor neurons and other cell types contributing to the disease.,"(b) Statements 1, 2, and 3",(b) The over-reliance on animal models that do not accurately predict human responses.,"(a) It would eliminate the need for clinical trials, reducing the timeline to under five years.",(b) The drug's efficacy and safety could vary due to the patient's different genetic makeup.,(a) A drug being effective for one person but causing harmful side effects in another.,(a) To ensure a representative model of the human population for drug testing.,(b) Does this drug cause liver damage in individuals with a specific genetic marker?,(b) They are less constrained by the profit motives and bureaucracy of large organizations.,(c) Their established structures may prevent them from adapting quickly or asking novel questions.,(a) The process is not scalable and introduces variability between cell lines.,"(c) Manual creation would be too slow and inconsistent to produce reliable, comparable lines at scale.","(a) It provides a recording of the events leading up to the ""crash"" or disease state.",(b) Reveal the fundamental cellular interactions underlying a disease.,(a) To suggest that stem cell research will eventually become a routine and accepted medical tool.,(b) To protect valuable intellectual property from competing pharmaceutical companies.,(a) By allowing the drug to be tested on diverse cardiac cells before human trials.,(b) To re-screen the drug on diverse liver cell models for a potential new use.,2,81,,,,,,,,,,,,,,,,,,,,,,,,,,,18,64526be1abfd84e77ccaeb63,18,20,"RetrievalPractice,StemCells",Instructions|Video|Instructions|Q17 |Q11|Q4|Q2|Q7|Q13 |Q19 |Q9|Q5 |Q3|Q8|Q16|Q6 |Q1 |Q14 |Q20|Q10|Q12|Q18 |Q15|Prior knowledge|JOL |Instructions ,,,
09/07/2025 03:12,09/07/2025 03:56,IP Address,100,2653,TRUE,09/07/2025 03:56,R_8OeRbdaygtYgqJg,anonymous,EN,0.100000001,"I have read the information sheet and understand I can email the researchers with any questions.,I understand that my personal information (e.g., my age, gender, and information about my language background) will be used for the purposes of this study, which have been explained to me.,I consent to the processing of my personal information for the purposes of this study, and I understand that any such information will be treated as strictly confidential and handled in accordance with the provisions of the Data Protection Act 2018.,I understand that the information I provide may be published as a report and I will be sent a copy if I wish. Confidentiality and anonymity will be maintained, and it will not be possible to identify me in any publications.,I understand that my anonymised research data may be shared in accordance with open science guidelines (no one will be able to identify me if these data are shared).,I understand that I am free to withdraw from the study without penalty if I so wish.,I am over the age of 18.,I consent to take part in this study.",6813930fa89acc3bcd677b3b,51,Female,Yes,(a) iPSCs can differentiate into a wider variety of cell types than embryonic stem cells.,(a) It allows for the creation of motor neurons that are genetically identical to the patient's.,(b) The interaction between motor neurons and other cell types contributing to the disease.,(a) Statements 1 and 2,(b) The over-reliance on animal models that do not accurately predict human responses.,"(b) It would identify failing drugs earlier, reducing the $4 billion sunk cost per success.",(b) The drug's efficacy and safety could vary due to the patient's different genetic makeup.,(a) A drug being effective for one person but causing harmful side effects in another.,(d) To allow any person to have their own personal stem cell line for therapy.,(b) Does this drug cause liver damage in individuals with a specific genetic marker?,(b) They are less constrained by the profit motives and bureaucracy of large organizations.,(c) Their established structures may prevent them from adapting quickly or asking novel questions.,(a) The process is not scalable and introduces variability between cell lines.,"(c) Manual creation would be too slow and inconsistent to produce reliable, comparable lines at scale.","(a) It provides a recording of the events leading up to the ""crash"" or disease state.",(a) Directly cure complex neurodegenerative diseases.,(a) To suggest that stem cell research will eventually become a routine and accepted medical tool.,(c) To advance critical research without political and financial interference.,"(c) By creating a new, safer version of Vioxx using genetic engineering.",(b) To re-screen the drug on diverse liver cell models for a potential new use.,2,81,,,,,,,,,,,,,,,,,,,,,,,,,,,15,6813930fa89acc3bcd677b3b,15,20,"RetrievalPractice,StemCells",Instructions|Video|Instructions|Q4|Q15|Q5 |Q13 |Q7|Q17 |Q9|Q8|Q12|Q10|Q14 |Q3|Q1 |Q18 |Q19 |Q2|Q16|Q20|Q6 |Q11|Prior knowledge|JOL |Instructions ,,,
09/07/2025 03:12,09/07/2025 03:58,IP Address,100,2716,TRUE,09/07/2025 03:58,R_2OUy9e2BYhYeuWs,anonymous,EN,1,"I have read the information sheet and understand I can email the researchers with any questions.,I understand that my personal information (e.g., my age, gender, and information about my language background) will be used for the purposes of this study, which have been explained to me.,I consent to the processing of my personal information for the purposes of this study, and I understand that any such information will be treated as strictly confidential and handled in accordance with the provisions of the Data Protection Act 2018.,I understand that the information I provide may be published as a report and I will be sent a copy if I wish. Confidentiality and anonymity will be maintained, and it will not be possible to identify me in any publications.,I understand that my anonymised research data may be shared in accordance with open science guidelines (no one will be able to identify me if these data are shared).,I understand that I am free to withdraw from the study without penalty if I so wish.,I am over the age of 18.,I consent to take part in this study.",6007421356226920359b5f3e,33,Male,Yes,,,,,,,,,,,,,,,,,,,,,,,,,(b) A lack of scientific evidence for any therapeutic benefit.,(d) halted progress on a promising mental health treatment approach.,(c) Creating a supportive therapeutic context for administration.,(b) intention and context of their application.,(b) They were primarily focused on recreational enjoyment.,(d) psychedelic use is a modern replacement for religious practice.,"(a) rigorous, scientific validation of therapeutic potential.",(b) Compelling preliminary data on safety and efficacy for mental illness.,(b) It aims to address the root causes of disorders.,(c) Statements 1 and 2,(d) an emotional state to a purely rational one.,"(d) enhances the creation of a stable, personal narrative.",(a) By increasing brain activity in all major regions.,"(d) Statements 1, 2, 3 and 4",(a) It empowers the patient to access their own healing intelligence.,(c) Including non-drug psychotherapy sessions for integration.,(d) The therapy works better than any other treatment available.,(b) may offer a substantial improvement over existing therapies.,"(c) Medically supervised sessions for specific, approved conditions.",(a) re-establish psychedelics' legitimacy within the medical system.,4,80,,,13,6007421356226920359b5f3e,13,20,"RetrievalPractice,Psychedelics",,,Instructions|Video|Instructions|Q9|Q3|Q4|Q7|Q6|Q15|Q10|Q12|Q5|Q8|Q2|Q1|Q20|Q19 |Q13|Q14|Q18|Q16|Q11|Q17|Prior knowledge|JOL|Instructions,
09/07/2025 03:20,09/07/2025 03:58,IP Address,100,2277,TRUE,09/07/2025 03:58,R_8ix95Ys2jqHNkFf,anonymous,EN,0.800000012,"I have read the information sheet and understand I can email the researchers with any questions.,I understand that my personal information (e.g., my age, gender, and information about my language background) will be used for the purposes of this study, which have been explained to me.,I consent to the processing of my personal information for the purposes of this study, and I understand that any such information will be treated as strictly confidential and handled in accordance with the provisions of the Data Protection Act 2018.,I understand that the information I provide may be published as a report and I will be sent a copy if I wish. Confidentiality and anonymity will be maintained, and it will not be possible to identify me in any publications.,I understand that my anonymised research data may be shared in accordance with open science guidelines (no one will be able to identify me if these data are shared).,I understand that I am free to withdraw from the study without penalty if I so wish.,I am over the age of 18.,I consent to take part in this study.",56b78f11e77ebe000cbefe79,59,Female,Yes,(b) iPSCs contain the specific genetic makeup of the patient with the heart condition.,(a) It allows for the creation of motor neurons that are genetically identical to the patient's.,(b) The interaction between motor neurons and other cell types contributing to the disease.,"(b) Statements 1, 2, and 3",(b) The over-reliance on animal models that do not accurately predict human responses.,"(b) It would identify failing drugs earlier, reducing the $4 billion sunk cost per success.",(b) The drug's efficacy and safety could vary due to the patient's different genetic makeup.,(a) A drug being effective for one person but causing harmful side effects in another.,(d) To allow any person to have their own personal stem cell line for therapy.,(b) Does this drug cause liver damage in individuals with a specific genetic marker?,(b) They are less constrained by the profit motives and bureaucracy of large organizations.,(c) Their established structures may prevent them from adapting quickly or asking novel questions.,(a) The process is not scalable and introduces variability between cell lines.,"(c) Manual creation would be too slow and inconsistent to produce reliable, comparable lines at scale.","(a) It provides a recording of the events leading up to the ""crash"" or disease state.",(b) Reveal the fundamental cellular interactions underlying a disease.,(a) To suggest that stem cell research will eventually become a routine and accepted medical tool.,(c) To advance critical research without political and financial interference.,(a) By allowing the drug to be tested on diverse cardiac cells before human trials.,(b) To re-screen the drug on diverse liver cell models for a potential new use.,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,19,56b78f11e77ebe000cbefe79,19,20,"RetrievalPractice,StemCells",Instructions|Video|Instructions|Q19 |Q3|Q8|Q6 |Q18 |Q12|Q17 |Q15|Q2|Q14 |Q10|Q11|Q4|Q20|Q16|Q9|Q7|Q13 |Q1 |Q5 |Prior knowledge|JOL |Instructions ,,,
